# Gene Family	RAG_100_Abundance-RPKs	RAG_101_Abundance-RPKs	RAG_102_Abundance-RPKs	RAG_103_Abundance-RPKs
K03221	0	0	0	0.373
K03224	0	0	0.463	0
K03230	0	0	0	0.534
K03231	0	0	0	0
K03232	0	0	0	0
K03233	0	0	0	0
K03234	0	0	0	0
K03236	0	0	0	0
K03237	0	0	0	0
K03238	0	0	0	0
K03242	0	0	0	0
K03243	0	0	0	0
K03257	0	0	0	0
K03263	0	0	0	0
K03264	0	0	0	0
K03265	0	0	0	0
K03269	6.683	16.852	12.626	8.073
K03270	2.798	0	22.575	46.299
K03271	5.176	0	0	0.21
K03272	0.491	1.112	0	1.4
K03273	5.205	0	0	0.756
K03274	0.3	0	0	0
K03275	0	0	0	0
K03277	0	0	0	0
K03281	1.258	0	14.71	51.193
K03282	5.333	10.37	8.261	62.974
K03283	0	0	0	0
K03284	1.934	0.477	3.463	2.639
K03286	2.653	0	0	0
K03288	0	0	0	0
K03289	2.579	0	0	0
K03290	1.801	0	0	0
K03291	7.771	0	0	0
K03292	9.352	6.026	4.916	0.775
K03293	0.495	7.151	3.407	1.357
K03294	0	8.96	0.802	5.882
K03296	0.379	0.509	24.342	52.59
K03297	0	0	0	0
K03298	0	0	0	0
K03299	1.662	0.763	2.247	0
K03300	0	0	0.456	0
K03303	0	0.88	2.36	2.579
K03304	1.013	0	0	0
K03305	11.661	5.061	8.117	2.229
K03306	0	4.863	0	0.522
K03307	2.459	4.425	0.217	4.235
K03308	1.622	8.36	20.273	7.521
K03310	7.639	12.799	55.245	8.961
K03311	3.092	1.666	0.272	0.812
K03312	1.649	0	1.314	5.247
K03313	6.322	0.825	1.143	6.41
K03314	2.26	0	0.206	0
K03315	0.56	0.535	11.034	0
K03316	1.442	0.782	0.998	0
K03317	0	0	0	0
K03319	3.045	0	0	0
K03320	4.841	14.88	15.268	1.764
K03321	1.471	0	0.634	0
K03322	3.145	7.662	0.936	0
K03324	4.682	8.554	42.303	7.901
K03325	0	0	2.673	0
K03326	6.251	0	0	0.238
K03327	3.852	0	0	0.685
K03329	7.919	0	0	0
K03330	0	0	0	0
K03332	0	0.521	2.06	7.033
K03335	0.376	0	3.766	0
K03336	0	0	0	0
K03337	0	0	0	0
K03338	0	0	1.779	0
K03340	0.395	1.293	26.136	40.159
K03342	0	0	1.015	0
K03346	0	3.228	1.176	0
K03366	0	4.587	2.158	0
K03367	0	1.72	0	0
K03385	4.497	0	25.413	40.126
K03386	4.113	0.347	1.865	0.712
K03387	3.142	3.114	0.511	0
K03388	0	0	1.779	0
K03389	0	0	0	0
K03390	0	0	0	0
K03394	0.739	1.914	8.121	0.405
K03399	0	0	0	0
K03402	3.77	14.292	46.633	58.787
K03404	0	0	0	0
K03405	0	0	0	0
K03406	1.322	7.199	18.505	2.712
K03407	1.462	1.68	0.679	0
K03408	3.339	0.239	0.526	0.344
K03409	0.266	0.611	0	0
K03410	0.592	1.284	0.464	0
K03411	0.646	2.432	0.9	0
K03412	0.098	0	0.762	0.316
K03413	4.153	0.481	0	0
K03414	4.626	0	0	0
K03415	1.72	3.965	8.472	0
K03417	3.409	0	0	0.207
K03420	0	0	0	0
K03421	0	0	0	0
K03422	0	0	0	0
K03424	10.135	11.281	13.613	2.824
K03425	5.77	0	0	0
K03426	2.99	2.287	5.577	6.251
K03427	21.934	28.551	27.377	21.208
K03429	0.774	3.074	11.188	0
K03430	0.243	0	0.776	6.643
K03431	3.457	31.06	42.199	2.885
K03432	0	0	0	0
K03433	0	0	0	0
K03435	0	0	0	0
K03436	1.091	5.475	1.19	0.407
K03437	1.448	4.718	13.415	2.169
K03438	6.888	23.793	56.926	69.501
K03439	5.156	14.914	31.948	62.987
K03442	7.211	0.573	3.433	6.141
K03445	1.848	0	0	0
K03446	1.739	0	0	0
K03449	6.29	0.235	0	0
K03451	2.01	2.772	2.341	0.323
K03453	1.112	2.71	16.348	9.301
K03455	4.207	0	6.586	9.712
K03457	0.434	0	0	0
K03458	0	0.736	0	0
K03459	6.494	0	0	0
K03462	0	0	0	0
K03464	0	0	0	0
K03465	4.29	12.054	63.158	9.649
K03466	1.839	8.588	2.282	2.883
K03468	4.229	0	0	0
K03469	4.63	10.348	11.324	59.59
K03470	9.555	18.515	31	60.434
K03471	0	5.706	1.579	0
K03472	4.194	0	0.082	0
K03473	0.738	0	0	1.197
K03474	1.352	0.382	16.295	55.698
K03475	0	0	4.897	0
K03476	6.323	1.106	0.299	0.476
K03477	3.273	0	0	0
K03478	4.654	0	0	0
K03480	0	0	0	0
K03481	0	1.189	0	1.158
K03482	5.102	0	0	0.217
K03483	0	0	0.819	0
K03484	1.651	4.924	20.506	1.461
K03485	1.426	0	0	0
K03486	0	3.435	6.235	0
K03487	3.404	0	0	0
K03488	1.912	2.273	13.032	0
K03489	0	0	0	0
K03490	3.245	0	0	0.298
K03491	0	0	0.751	0
K03492	0	0.26	0	0
K03493	0	0	0	0
K03495	5.71	14.053	22.038	61.187
K03496	21.169	20.768	66.409	14.79
K03497	14.172	24.383	90.205	99.773
K03498	11.161	16.501	22.773	8.093
K03499	6.485	14.96	36.236	14.958
K03500	1.77	8.822	1.836	1.641
K03501	7.357	13.517	21.324	48.06
K03502	5.54	12.279	61.489	7.399
K03503	2.166	0	3.399	0
K03516	5.563	0	0	0
K03517	4.094	5.132	6.946	3.723
K03518	4.905	2.853	6.284	3.535
K03519	0	0	0	0
K03521	1.616	2.321	14.427	0
K03522	6.721	3.035	18.178	0
K03523	1.126	9.521	5.059	1.893
K03524	8.712	18.365	14.286	2.233
K03525	1.428	11.833	32.774	7.37
K03526	4.044	4.307	24.324	55.626
K03527	6.614	4.456	15.621	8.148
K03528	2.971	0	0	0
K03529	1.234	2.423	4.462	1.014
K03530	8.757	19.437	38.594	26.532
K03531	2.499	1.19	7.579	0.26
K03532	4.772	0	0	0
K03533	1.739	0	0	0
K03534	4.703	2.552	11.784	30.61
K03535	0	0.715	0	1.941
K03536	8.794	17.385	17.364	1.272
K03537	0	0	0.204	0
K03538	0.23	0	0	0
K03539	0	0	0	0
K03540	0	0	0	0
K03543	6.653	0	0	1.102
K03544	1.273	18.98	51.501	54.471
K03545	6.001	24.83	32.998	13.348
K03546	1.278	5.93	1.568	0.46
K03547	3.36	16.017	10.374	0.525
K03548	2.102	0	0	0
K03549	2.111	5.927	1.717	0
K03550	6.83	15.167	18.782	57.62
K03551	9.004	24.482	59.178	60.599
K03552	0	0	0	0
K03553	5.012	20.037	27.394	46.985
K03554	3.746	0	0	0
K03555	5.128	10.209	25.032	58.491
K03556	0.724	4.552	0	0
K03557	2.633	0.468	0	0
K03558	5.264	0	15.581	2.925
K03559	8.444	0	17.877	3.147
K03560	6.121	0	0	0
K03561	6.7	0.226	4.085	9.417
K03562	2.468	0.266	0	0
K03563	11.261	9.099	14.384	3.055
K03564	3.503	0.541	2.787	1.169
K03565	3.738	3.96	14.695	11.203
K03566	0	0	0	0
K03567	0	0	0	0
K03568	0.907	0	0	0.506
K03569	4.187	12.497	10.804	1.63
K03570	4.722	1.85	22.622	47.362
K03571	7.525	2.55	5.875	0
K03572	5.785	14.62	27.834	52.497
K03573	4.13	0	0	0.333
K03574	8.026	17.74	22.967	2.622
K03575	6.371	0	3.165	0.32
K03576	3.539	0	0	0.462
K03577	2.582	0	0	0
K03578	0	0	1.493	0
K03579	3.495	0	0	0
K03580	1.851	0	0	0
K03581	2.212	1.876	8.718	2.84
K03582	0.206	0	0	0
K03583	3.863	0	0	0.401
K03584	5.535	10.599	24.372	69.429
K03585	2.884	0	2.17	18.971
K03586	9.342	0	0	0
K03587	1.091	0.332	0.036	0.076
K03588	6.218	13.652	14.924	6.366
K03589	4.088	3.598	14.496	62.756
K03590	1.594	0.189	1.419	7.453
K03591	0.671	0	0	0
K03592	0	0	0	0.389
K03593	1.716	0	0	0
K03594	2.468	0.296	19.685	54.797
K03595	0.639	12.213	11.101	6.24
K03596	13.685	35.884	68.689	50.336
K03597	4.584	0	0	0
K03598	3.691	0.266	0	0
K03599	3.528	0	0	0.335
K03600	4.723	0	0	0
K03601	8.044	11.019	4.739	7.458
K03602	7.444	21.104	10.616	13.991
K03603	4.204	0	0	0
K03604	3.984	0.899	0.187	0
K03605	8.733	0	0.448	0.933
K03606	0	0	1.064	5.517
K03607	2.061	0	0	0
K03608	7.051	17.47	35.094	0.917
K03609	1.35	2.546	9.841	0
K03610	2.957	4.866	10.492	0.509
K03611	3.762	0	0	0
K03612	5.47	1.984	8.427	0
K03613	2.397	7.113	11.443	0
K03614	0.756	1.358	4.25	5.903
K03615	2.956	5.358	25.874	41.399
K03616	4.567	4.957	5.996	0.384
K03617	6.09	10.085	24.018	5.764
K03618	4.19	0	0	0
K03619	7.778	0	0	0.322
K03620	2.649	0	0	0
K03621	1.916	11.594	3.245	0.759
K03622	0	0	0	0
K03623	16.121	0	0	0.314
K03624	8.341	21.666	35.846	8.544
K03625	3.094	13.714	22.333	4.945
K03626	0	0	0	0
K03627	0	0	0	0
K03628	4.203	2.831	7.933	4.529
K03629	5.348	15.59	38.152	67.141
K03630	5.255	10.908	21.213	55.279
K03631	4.49	3.639	2.971	5.071
K03632	0.896	0	0	0
K03633	2.273	0	0	0
K03634	4.271	0	0	0
K03635	4.393	0	0	0.533
K03636	7.839	0	0	0
K03637	1.738	2.426	13.434	2.226
K03638	3.26	0	0	0
K03639	3.341	5.201	6.105	0.465
K03640	1.338	0.191	0.168	0
K03641	3.47	0	0	0.818
K03642	0	0	0	0
K03643	3.475	0	0	0
K03644	4.187	0	14.407	48.522
K03645	7.565	0	0	0
K03646	2.78	0.311	0	0
K03647	6.728	4.054	2.796	0
K03648	4.603	15.106	40.602	53.782
K03649	1.481	0	0	0
K03650	7.836	11.805	21.726	53.39
K03651	0	0	0	0
K03652	0	1.355	0	0
K03653	0	0	0	0
K03654	6.417	1.785	2.101	28.239
K03655	9.892	17.994	36.545	28.105
K03656	0.106	0	0	0
K03657	3.458	9.538	26.817	3.422
K03658	1.72	0.575	4.443	75.77
K03660	1.247	0.173	1.513	0
K03664	3.744	14.439	35.228	52.848
K03665	3.35	9.165	7.971	0
K03666	9.276	0.621	0	0.494
K03667	0.304	3.116	0	1.024
K03668	5.533	0	0	0
K03669	1.638	0	0	0
K03670	4.007	0	0	0.295
K03671	5.341	18.611	46.964	19.228
K03672	2.742	0	0	0
K03673	0.985	0	0.363	0
K03674	6.769	0	0	0.708
K03675	4.284	0	0	0
K03676	2.565	0	0.57	0
K03679	0	0	0	0
K03683	3.585	0	0.441	0
K03684	6.144	0.255	0	0
K03685	5.939	17.464	44.646	11.938
K03686	7.042	15.734	36.19	45.204
K03687	5.015	10.76	11.879	1.399
K03688	3.631	6.232	22.848	0.376
K03690	8.378	0	0	0.269
K03693	0	0.791	0	0
K03694	0.659	0	1.227	5.837
K03695	1.752	11.635	51.254	51.964
K03696	0.251	7.355	4.008	2.074
K03697	0	1.314	0	0
K03698	0	4.45	16.059	0.982
K03699	0	5.146	2.573	7.385
K03700	0	13.073	2.241	0
K03701	0.588	10.787	19.198	29.519
K03702	3.436	31.238	38.022	45.037
K03703	2.679	19.967	54.294	53.762
K03704	41.63	22.92	17.622	6.603
K03705	0.457	11.584	13.801	0.812
K03706	0	4.15	3.356	0.388
K03707	0	0	2.663	0
K03708	0.377	0	0	0
K03709	0	1.08	0.259	0
K03710	0.978	7.748	16.863	0
K03711	0.336	4.962	7.918	4.596
K03712	2.495	0	0	0.706
K03713	0	1.78	0	0
K03716	0	0	0	0
K03717	0	0	0	0
K03718	2.006	0	0	0
K03719	1.914	10.105	1.563	1.835
K03720	9.566	0	1.363	0
K03721	0.457	0	0	0
K03722	2.314	1.329	2.164	0
K03723	2.566	8.563	9.217	2.437
K03724	1.473	0.491	0	0
K03726	0	0	0	0
K03727	0	0.589	0	0
K03732	5.655	0	0.193	0.308
K03733	5.051	5.602	0	0
K03734	6.012	9.212	9.636	8.928
K03735	4.186	0.89	1.454	0
K03736	0.171	0	1.396	0.217
K03737	3.297	0.568	6.25	0.353
K03738	0	0	0	0
K03739	0	0.712	0	0
K03740	0	0.32	0	0
K03741	1.578	7.4	8.14	1.321
K03742	0	6.455	9.216	4.904
K03743	1.609	1.612	1.74	2.774
K03744	0	2.437	22.709	57.071
K03745	9.306	0.465	0.406	1.579
K03746	3.386	0	0	0.305
K03747	10.407	0	0	0
K03748	0.499	0	0	0
K03749	4.896	0	0	0.319
K03750	4.848	0	0.736	0
K03752	3.68	0.236	0.687	0
K03753	1.155	0	0	0
K03755	4.014	0	0	0
K03756	0.354	0	0	0
K03757	0	0	0	0
K03758	2.627	0	1.63	0
K03759	3.42	0	0	0.383
K03760	3.762	0	3.626	0.832
K03761	3.922	0	0	0
K03762	0.774	0	0	0
K03763	3.359	11.259	17.721	1.703
K03764	4.492	0	0	0
K03765	0.641	0	0	0
K03767	3.017	1.673	2.086	0
K03768	3.525	8.155	18.991	8.322
K03769	0	0	0	0
K03770	5.814	5.464	1.317	5.573
K03771	1.451	0.276	6.396	14.596
K03772	0	0	3.673	1.216
K03773	0.465	1.292	1.764	13.485
K03774	5.677	0	0	0.976
K03775	2.2	0	2.897	0.755
K03776	5.219	0	0	0
K03777	0.995	0	0	0
K03778	3.741	6.042	3.628	4.678
K03779	0.749	0	0	0
K03780	0	0	0	0
K03781	2.66	0	2.863	2.461
K03782	0	0.328	0.112	0.166
K03783	1.232	0.459	1.537	0
K03784	6.195	4.641	3.711	2.253
K03785	5.429	1.446	4.833	2.434
K03786	3.579	1.044	2.295	0.605
K03787	7.004	1.484	1.849	9.661
K03788	0	0	0	0.125
K03789	0.275	8.127	3.274	0.705
K03790	3.764	8.785	14.487	0.375
K03791	0	0	0	0
K03796	2.103	0	0.14	0
K03797	7.316	38.355	34.274	60.874
K03798	1.005	7.544	29.914	52.009
K03799	4.187	7.5	2.266	0.876
K03800	2.215	0.988	10.209	4.455
K03801	5.019	0	0.426	0.552
K03803	6.588	0	0.224	1.327
K03804	1.569	0	0	0
K03805	3.691	0	0	0
K03806	4.814	0	0	0
K03807	4.903	0	0	0
K03808	4.941	0	0.259	0.375
K03809	6.115	0	0	0.85
K03810	1.184	0	0	0
K03811	1.49	6.575	0.961	5.626
K03812	3.391	0	1.034	0
K03813	0	0	0	0
K03814	3.314	0	0.64	1.453
K03815	3.09	0	0	0
K03816	4.99	17.012	30.105	48.025
K03817	2.889	3.245	0	0
K03818	0	0	0	0
K03819	0	0	0	0
K03820	1.806	0	0	0
K03823	1.08	6.256	3.472	0
K03824	4.394	0	0	0.229
K03825	0	0	0.291	0.379
K03826	8.184	1.285	3.358	1.451
K03827	1.853	1.583	1.974	8.226
K03828	36.704	0	0	0
K03829	0	0	0	0
K03830	5.01	0	0	0
K03831	0	0	0	0
K03832	0.46	0	13.519	41.662
K03833	2.774	0.488	1.987	0.208
K03834	3.196	0	0	0
K03835	0.287	0	0	0
K03836	3.813	0	0	0
K03837	0.696	0	0	0
K03838	0	0.308	0	0
K03839	0.9	0	2.441	0.213
K03840	5.528	0	0	0.328
K03841	0.634	0	0.11	0.144
K03851	0	0	0.417	0
K03855	0.914	0	0	0
K03856	7.552	1.318	9.775	0.519
K03883	0	0	0	0
K03885	3.325	0	0	0.433
K03892	6.727	0.687	3.8	1.996
K03893	6.834	0	0	0.38
K03894	0	0	0	0
K03895	0	0	0	0
K03896	0	0	0	0.413
K03897	0	0.355	0	0.523
K03919	0.563	0	0	0
K03923	0.583	0	0	0
K03924	2.503	14.601	10.969	0
K03925	3.089	12.627	31.504	57.362
K03926	4.497	0	0	0
K03928	0	0	0	0
K03929	0	0	1.878	0
K03930	0	0.457	0	0
K03931	2.529	0	0.449	3.72
K03969	0	0	0	0
K03970	7.52	0	1.123	0.983
K03971	5.457	0	0	1.019
K03972	3.073	0	0	0
K03973	24.858	0	0	0.38
K03974	1.261	0	0	0
K03975	5.292	1.083	1.853	7.029
K03976	3.482	0.425	2.798	0
K03977	3.099	24.038	45.172	59.354
K03978	3.5	11.933	8.143	45.137
K03979	2.3	15.194	34.656	55.053
K03980	0.802	0.319	1.816	0.705
K03981	6.614	0	0	0
K04013	4.708	0	0	0
K04014	4.45	0	0	0
K04015	5.522	0	0	0
K04016	2.825	0	0	0
K04017	9.831	0	0	0
K04018	8.892	0	0	0.457
K04019	1.469	0.197	0.566	0
K04020	0	0	0	0
K04021	3.343	0	0	0
K04022	1.527	0	0	0
K04023	5.426	2.462	8.496	0
K04024	0	0	0	0
K04025	6.823	0	0	0
K04026	0	0	0.801	0
K04027	1.87	0	0	0
K04028	6.478	0	0.867	0
K04029	3.481	1.699	35.443	0
K04030	2.848	0	0	0
K04031	0	0.618	17.212	0
K04032	3.664	0	0.229	0
K04033	0.911	0	0	0
K04041	0.553	4.44	22.764	46.141
K04042	4.209	16.645	4.419	0.337
K04043	16.607	41.18	54.369	31.999
K04044	6.173	0	0	0
K04045	3.199	0	0.531	0.426
K04046	2.718	0	0	0
K04047	5.846	3.054	2.604	0.458
K04056	0	0	0.273	0
K04061	0.88	0	0.732	0.477
K04062	0.8	0	0.401	0
K04063	0.918	0	0	0
K04064	1.77	0	0	0
K04065	5.563	0	0	0
K04066	0.838	6.507	2.982	0
K04067	4.949	0	0	0
K04068	8.126	6.305	27.11	8.872
K04069	4.706	2.928	18.254	11.98
K04070	0	0.228	1.777	0
K04072	0.267	3.885	2.38	0
K04073	5.801	0	0	0
K04074	0	3.553	3.245	0.651
K04075	9.353	5.69	17.424	6.531
K04076	0	0	0	0
K04077	9.004	37.427	51.005	53.975
K04078	5.607	23.327	60.978	77.948
K04079	0.365	0.336	13.48	47.207
K04080	3.27	0	0	0
K04081	7.966	0	0	0.866
K04082	4.933	0	0	0
K04083	5.848	18.782	18.719	2.034
K04084	2.927	2.498	4.8	6.908
K04085	14.129	0	0	0
K04086	0	0	0	0
K04087	0	0	0	0
K04088	3.458	0	0	0
K04091	2.249	0	0	0.337
K04092	0	1.063	2.418	0
K04094	2.045	8.474	2.93	0.348
K04095	3.801	0.389	0.505	0
K04096	0	4.096	0.565	0
K04099	0	0	0	0
K04333	1.662	0	0	0
K04334	2.53	0	0	0
K04335	2.025	0	0	0.527
K04336	1.159	0	0	0
K04337	0.895	0	0	0
K04338	0	0	0	0
K04343	0	0	2.463	0.24
K04345	0	0	0	0
K04477	2.091	1.971	16.004	5.908
K04480	0	0	0	0
K04483	0	0	0	0
K04484	0.283	0	0	0
K04485	3.7	9.2	5.47	0.842
K04486	0	1.763	8.575	2.741
K04487	2.434	9.678	13.495	0.459
K04488	5.398	23.417	23.881	3.719
K04516	5.849	26.673	7.4	11.23
K04517	0	2.778	3.161	1.276
K04518	0	1.854	0.624	0
K04560	0	0	0	0
K04561	0	0	0	0
K04562	0	0	0	0
K04564	3.986	0.385	18.624	48.057
K04565	3.77	0	0.05	0.22
K04566	0	0	0	0
K04567	2.445	11.455	16.798	52.284
K04568	6.913	0	0	0
K04651	12.934	0	0.888	1.575
K04652	0.83	0	0.651	0
K04653	19.345	3.655	8.212	0.383
K04654	3.372	0.512	10.582	0
K04655	2.023	0.459	2.994	0
K04656	0	0	0.758	0
K04691	4.207	0	0.207	0
K04720	0	6.337	4.93	6.338
K04744	2.486	0.62	0	1.103
K04749	0	0	0	0
K04750	2.737	0	0	0
K04751	2.2	27.623	16.214	1.231
K04752	1.608	0	0	0
K04753	0	0	0	0
K04754	2.286	0	0	0.475
K04755	1.468	0	0	0
K04756	0	0	0	0.176
K04757	0	0	0	0
K04758	16.077	5.429	12.458	4.141
K04759	2.742	6.228	4.548	1.077
K04760	1.709	0	0	0
K04761	5.806	0	0	0.902
K04762	8.787	0	2.21	5.631
K04763	4.239	9.287	2.673	0.665
K04764	5.799	0	0	1.564
K04765	0	0	0	0
K04767	0	0	0	0
K04769	2.14	6.876	11.207	1.243
K04770	3.318	0	0.125	0.422
K04771	6.347	5.898	6.463	0.563
K04772	2.737	0	0.093	0.121
K04773	3.952	0	0	0.413
K04774	3.13	0	0	0
K04775	4.177	0	0	0.367
K04781	0	0	0	0
K04782	0	0	0	0
K04784	1.218	0	0	0
K04794	3.067	6.104	7.168	2.133
K04795	0	0	0	0
K04796	0	0	0	0
K04797	0	0	0	0
K04798	0	0	0	0
K04799	0	0	0	0
K04800	0	0	0	0
K04801	0	0	0	0
K04802	0	0	0	0
K04835	1.218	0.395	0	0
K04844	0	1.984	0	0.446
K04940	0.21	0	0	0
K05020	0	0.452	0	0
K05245	2.701	0	0	0
K05275	0	0	0	0
K05303	0	2.284	6.108	0
K05305	0	0.468	1.665	0
K05306	0.382	0	0.734	0
K05311	0.434	0.7	0	0
K05337	0	0	0	0
K05338	0	0	0	0
K05339	0	0	0	0
K05340	0	0.514	3.636	5.998
K05341	0	4.039	1.125	0
K05343	0.297	2.878	2.013	0
K05346	0	0	6.488	0
K05349	6.583	6.033	36.638	25.42
K05350	0	0	2.286	0
K05351	0	0.566	0	0
K05352	0	0	0	0.33
K05362	0	5.403	1.35	0
K05363	0	0	0	0
K05364	0	0.306	2.47	0.535
K05365	0.749	0	0	0
K05366	3.514	0.749	2.073	0
K05367	2.04	0	0	0
K05368	1.28	0	0	0.131
K05374	2.228	0	0.186	0
K05396	0.177	0.215	0	0.136
K05499	2.94	0	0	0
K05501	7.073	0	0	0
K05515	0.611	1.467	17.203	5.131
K05516	1.27	0	0	0
K05517	3.093	0	0	0
K05520	0	0	0.576	0
K05522	2.995	0	0	0
K05523	3.781	0	0	0
K05524	0	0	0	1.758
K05526	5.097	0	0	0.252
K05527	6.097	0	0	0
K05539	4.11	0	0	0.301
K05540	3.537	0	0	0
K05541	0	0	0	0
K05549	0	0	0	0
K05566	0	0	0	0
K05567	0	0	0	0
K05568	0	0	1.626	0
K05569	0	0	0.302	0
K05570	0	0	0	0
K05571	0	0	0.343	0
K05577	0	0	0	0
K05589	5.846	0	0	0.727
K05590	0.16	0	0	0
K05591	0.83	0	0	0.12
K05592	2.148	1.097	3.177	8.2
K05593	0	0	0	0
K05594	4.821	0	0	0
K05595	4.502	1.613	3.734	0.317
K05596	5.221	0	0	0.498
K05601	5.486	12.691	28.681	40.5
K05606	0	0.54	1.305	0
K05685	3.03	0	0	0
K05708	0	0	0	0.189
K05709	4.812	0	0	0.44
K05710	6.363	0	0.531	1.154
K05712	0.338	0	0.168	0
K05713	0.403	0	0	0.126
K05714	0.484	0	0	0
K05715	0	0	0	0
K05716	0	0	0	0
K05755	0	0	0	0
K05770	0	0	0.887	5.777
K05772	0	0	0	0
K05773	0	0	0	0
K05774	2.424	0	0	0
K05775	6.475	0	0.287	0
K05776	4.796	0	0	0
K05777	0	0	0	0
K05778	0	0	0	0
K05779	0	0	0	0
K05780	0	0	0.355	0
K05781	0.585	0	0	0
K05782	2.074	0	0	0
K05785	10.907	0	0	0
K05786	2.396	3.453	1.185	0
K05787	6.002	0	0	0.307
K05788	4.298	0.497	0.241	0.628
K05789	0	0	0	0
K05790	0	0	0	0
K05795	0	0	0	0
K05796	2.881	0	0	0.792
K05798	3.854	0	0	0
K05799	2.489	0.287	1.961	0.594
K05800	0	0.231	0	0
K05801	2.933	0.4	0.847	5.193
K05802	5.126	0	0.371	0.829
K05803	2.406	0	0	0
K05804	1.578	0	0	0
K05805	1.724	0	0	0
K05807	5.191	0	0	0.209
K05808	9.449	7.528	4.134	3.413
K05809	0.792	0	0	0
K05810	0.941	2.996	12.844	1.449
K05811	5.998	0	0	0
K05812	7.442	0	0	0
K05813	2.312	0	0.224	0
K05814	2.182	0	0	0.447
K05815	4.669	0	0	0.355
K05816	6.971	0	0	0.286
K05817	3.963	0	0	0
K05818	3.129	0	0	0
K05819	2.06	0	0	0
K05820	4.641	3.547	0	0
K05822	0	4.282	0	0
K05823	0	6.501	1.548	0
K05825	2.488	0.938	2.537	1.116
K05826	0	0	0	0
K05827	0	0	0	0
K05830	0	0	0	0
K05831	0	0	0	0
K05832	0.814	9.378	33.603	1.365
K05833	8.084	6.271	15.834	1.799
K05834	4.856	0	0	0
K05835	8.48	0	0	0
K05836	0.36	0	0	0
K05837	1.163	6.34	15.882	59.129
K05838	1.386	0	0	0
K05839	2.427	0	0	0.529
K05844	0.295	0	0	0
K05845	0	1.559	0	0
K05846	6.82	2.282	1.053	0
K05847	0	22.571	0.662	0
K05851	0.429	0	0.043	0
K05873	0	0	0	0
K05874	0	0	0	0
K05875	0.946	0	0	0
K05876	3.881	0	0	0
K05877	2.036	0	0	0
K05878	1.891	0	2.819	0
K05879	0	2.023	4.39	0
K05880	2.086	0	0	0
K05881	9.265	6.812	0	0
K05884	0	0	0	0
K05887	1.843	0	0	0
K05895	0.975	0.32	2.125	0
K05896	1.572	6.457	11.861	1.223
K05916	1.185	0	0.07	0
K05919	0	0.331	3.159	0
K05921	0	0	0	0
K05922	0	0	0	0
K05927	0	0	0	0
K05934	0.378	5.465	13.314	0.423
K05936	2.588	2.614	4.056	0.411
K05939	3.378	0	0	0
K05942	1.082	9.574	15.409	0.844
K05946	1.55	4.422	3.683	2.192
K05952	0	0	0	0
K05964	5.126	0	0	0.29
K05966	2.253	0.28	0	0
K05967	0	0	1.82	0
K05970	0.502	1.409	10.307	8.655
K05979	0	0	0	0
K05982	3.308	0	0	0.368
K05984	3.75	0	0	0.457
K05985	0.871	4.509	1.807	0.805
K05988	0	0	0	1.019
K05989	0	0	4.922	2.259
K05995	2.037	1.328	0.571	0
K05997	3.829	0	0	0
K06001	11.622	7.863	26.039	41.621
K06006	5.752	0	0	0
K06012	3.684	9.654	10.704	0.905
K06013	0	0	0.585	0
K06015	0	0	0	0
K06016	0.465	1.013	3.818	0
K06019	0	0	0	0
K06020	0	0	0	0
K06023	0.393	8.731	19.08	1.106
K06024	1.518	10.586	13.726	0.781
K06034	0	0	0	0
K06039	3.14	0	0.599	0.39
K06041	2.605	0.962	1.508	4.511
K06042	0.836	0.347	2.916	0
K06048	2.074	0	0	0
K06073	3.235	0	0	0
K06074	5.141	0	0.145	0
K06075	6.499	2.115	0	0
K06076	2.212	0	1.686	5.669
K06077	5.755	0	0	0
K06078	11.252	0	0.654	0
K06079	1.738	0	1.083	5.739
K06080	8.449	0	0	0.788
K06113	0	0.39	1.587	0.472
K06117	0	0	0	0
K06120	0	0	0	0
K06121	0	0	0	0
K06122	0	0	0	0
K06131	4.935	9.533	10.085	0.791
K06132	2.467	0	0	0
K06133	3.286	0.768	2.358	0
K06136	0	0	0	0
K06137	0	0	0	0
K06138	0.229	0.527	0	0
K06140	9.441	0	0.472	0.766
K06141	1.474	0	0	0
K06142	4.53	1.257	8.665	7.708
K06143	0	0	6.473	39.237
K06144	1.305	0	0	0
K06145	1.047	0	0	0
K06146	1.256	0	0	0
K06147	38.27	65.981	131.642	26.198
K06148	0.893	0.665	0	0
K06149	5.967	0	0	0.424
K06152	0	0	0	0
K06153	7.511	15.79	28.845	73.398
K06155	2.529	0	0	0
K06156	1.091	0	0	0
K06157	0	0	0	0
K06158	10.132	35.885	11.725	7.805
K06159	1.469	0	0	0
K06162	0	0	0.236	0
K06163	4.854	0.23	0	0
K06164	0.661	0	0.221	0.493
K06165	0	0	0.179	0
K06166	0	0	0	0
K06167	5.533	0	0.271	0
K06168	2.035	2.789	33.281	50.056
K06173	9.387	22.583	29.498	9.558
K06174	0	0	0	0
K06175	1.245	0	0	0
K06176	7.349	0.624	0	0.368
K06177	6.657	0.225	0.185	1.257
K06178	2.746	1.047	1.416	0
K06179	3.058	0.628	0.529	0
K06180	4.669	16.105	19.074	10.53
K06181	3.488	0	0	0
K06182	1.135	0	0.759	0.339
K06183	1.396	8.661	14.306	0.43
K06186	6.806	0	0	0
K06187	7.29	12.706	35.065	50.648
K06188	1.611	0.231	0	0
K06189	2.334	0	0.39	0
