# Gene Family
UNMAPPED
UNGROUPED
K00337|g__Alistipes.s__Alistipes_putredinis_CAG_67
K00337|g__Alistipes.s__Alistipes_timonensis
K00337|g__Arcobacter.s__Arcobacter_butzleri
K00337|g__Bacteroides.s__Bacteroides_caccae
K00337|g__Bacteroides.s__Bacteroides_cellulosilyticus
K00337|g__Bacteroides.s__Bacteroides_dorei
K00337|g__Bacteroides.s__Bacteroides_faecichinchillae
K00337|g__Bacteroides.s__Bacteroides_faecis
K00337|g__Bacteroides.s__Bacteroides_finegoldii
K00337|g__Bacteroides.s__Bacteroides_fragilis
K00337|g__Bacteroides.s__Bacteroides_fragilis_CAG_47
K00337|g__Bacteroides.s__Bacteroides_massiliensis
K00337|g__Bacteroides.s__Bacteroides_ovatus
K00337|g__Bacteroides.s__Bacteroides_thetaiotaomicron
K00337|g__Bacteroides.s__Bacteroides_vulgatus
K00337|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00337|g__Bacteroides.s__Bacteroides_xylanisolvens
K00337|g__Campylobacter.s__Campylobacter_jejuni
K00337|g__Citrobacter.s__Citrobacter_braakii
K00337|g__Citrobacter.s__Citrobacter_youngae
K00337|g__Enterobacter.s__Enterobacter_cloacae_complex
K00337|g__Escherichia.s__Escherichia_coli
K00337|g__Helicobacter.s__Helicobacter_cinaedi
K00337|g__Klebsiella.s__Klebsiella_aerogenes
K00337|g__Klebsiella.s__Klebsiella_michiganensis
K00337|g__Klebsiella.s__Klebsiella_pneumoniae
K00337|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00337|g__Klebsiella.s__Klebsiella_variicola
K00337|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00337|g__Raoultella.s__Raoultella_planticola
K00337|unclassified
K00338
K00338|g__Bacteroides.s__Bacteroides_caccae
K00338|g__Bacteroides.s__Bacteroides_faecichinchillae
K00338|g__Bacteroides.s__Bacteroides_faecis
K00338|g__Bacteroides.s__Bacteroides_finegoldii
K00338|g__Bacteroides.s__Bacteroides_fragilis
K00338|g__Bacteroides.s__Bacteroides_ovatus
K00338|g__Bacteroides.s__Bacteroides_thetaiotaomicron
K00338|g__Bacteroides.s__Bacteroides_xylanisolvens
K00338|g__Campylobacter.s__Campylobacter_jejuni
K00338|g__Citrobacter.s__Citrobacter_amalonaticus
K00338|g__Citrobacter.s__Citrobacter_braakii
K00338|g__Citrobacter.s__Citrobacter_youngae
K00338|g__Enterobacter.s__Enterobacter_cloacae_complex
K00338|g__Escherichia.s__Escherichia_coli
K00338|g__Hafnia.s__Hafnia_paralvei
K00338|g__Helicobacter.s__Helicobacter_cinaedi
K00338|g__Klebsiella.s__Klebsiella_aerogenes
K00338|g__Klebsiella.s__Klebsiella_michiganensis
K00338|g__Klebsiella.s__Klebsiella_pneumoniae
K00338|g__Ralstonia.s__Ralstonia_pickettii
K00338|unclassified
K00339
K00339|g__Alistipes.s__Alistipes_timonensis
K00339|g__Arcobacter.s__Arcobacter_butzleri
K00339|g__Bacteroides.s__Bacteroides_caccae
K00339|g__Bacteroides.s__Bacteroides_dorei
K00339|g__Bacteroides.s__Bacteroides_faecichinchillae
K00339|g__Bacteroides.s__Bacteroides_faecis
K00339|g__Bacteroides.s__Bacteroides_finegoldii
K00339|g__Bacteroides.s__Bacteroides_fragilis
K00339|g__Bacteroides.s__Bacteroides_massiliensis
K00339|g__Bacteroides.s__Bacteroides_ovatus
K00339|g__Bacteroides.s__Bacteroides_thetaiotaomicron
K00339|g__Bacteroides.s__Bacteroides_vulgatus
K00339|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00339|g__Bacteroides.s__Bacteroides_xylanisolvens
K00339|g__Campylobacter.s__Campylobacter_jejuni
K00339|g__Citrobacter.s__Citrobacter_braakii
K00339|g__Citrobacter.s__Citrobacter_freundii
K00339|g__Citrobacter.s__Citrobacter_youngae
K00339|g__Enterobacter.s__Enterobacter_cloacae_complex
K00339|g__Escherichia.s__Escherichia_coli
K00339|g__Helicobacter.s__Helicobacter_cinaedi
K00339|g__Klebsiella.s__Klebsiella_aerogenes
K00339|g__Klebsiella.s__Klebsiella_pneumoniae
K00339|unclassified
K00340
K00340|g__Akkermansia.s__Akkermansia_muciniphila
K00340|g__Citrobacter.s__Citrobacter_youngae
K00340|g__Enterobacter.s__Enterobacter_cloacae_complex
K00340|g__Escherichia.s__Escherichia_coli
K00340|g__Helicobacter.s__Helicobacter_cinaedi
K00340|g__Klebsiella.s__Klebsiella_aerogenes
K00340|g__Klebsiella.s__Klebsiella_pneumoniae
K00340|g__Klebsiella.s__Klebsiella_variicola
K00340|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00340|unclassified
K00341
K00341|g__Alistipes.s__Alistipes_finegoldii
K00341|g__Alistipes.s__Alistipes_timonensis
K00341|g__Bacteroides.s__Bacteroides_dorei
K00341|g__Bacteroides.s__Bacteroides_massiliensis
K00341|g__Bacteroides.s__Bacteroides_vulgatus
K00341|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00341|g__Campylobacter.s__Campylobacter_jejuni
K00341|g__Citrobacter.s__Citrobacter_amalonaticus
K00341|g__Citrobacter.s__Citrobacter_braakii
K00341|g__Citrobacter.s__Citrobacter_freundii
K00341|g__Citrobacter.s__Citrobacter_youngae
K00341|g__Enterobacter.s__Enterobacter_cloacae_complex
K00341|g__Escherichia.s__Escherichia_coli
K00341|g__Helicobacter.s__Helicobacter_cinaedi
K00341|g__Klebsiella.s__Klebsiella_aerogenes
K00341|g__Klebsiella.s__Klebsiella_michiganensis
K00341|g__Klebsiella.s__Klebsiella_pneumoniae
K00341|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00341|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00341|g__Raoultella.s__Raoultella_planticola
K00341|unclassified
K00342
K00342|g__Alistipes.s__Alistipes_sp_An31A
K00342|g__Alistipes.s__Alistipes_timonensis
K00342|g__Arcobacter.s__Arcobacter_butzleri
K00342|g__Bacteroides.s__Bacteroides_dorei
K00342|g__Bacteroides.s__Bacteroides_massiliensis
K00342|g__Bacteroides.s__Bacteroides_vulgatus
K00342|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00342|g__Citrobacter.s__Citrobacter_amalonaticus
K00342|g__Citrobacter.s__Citrobacter_braakii
K00342|g__Citrobacter.s__Citrobacter_freundii
K00342|g__Citrobacter.s__Citrobacter_youngae
K00342|g__Enterobacter.s__Enterobacter_cloacae_complex
K00342|g__Escherichia.s__Escherichia_coli
K00342|g__Helicobacter.s__Helicobacter_cinaedi
K00342|g__Klebsiella.s__Klebsiella_aerogenes
K00342|g__Klebsiella.s__Klebsiella_michiganensis
K00342|g__Klebsiella.s__Klebsiella_pneumoniae
K00342|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00342|g__Klebsiella.s__Klebsiella_variicola
K00342|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00342|g__Raoultella.s__Raoultella_planticola
K00342|unclassified
K00343
K00343|g__Alistipes.s__Alistipes_finegoldii
K00343|g__Alistipes.s__Alistipes_onderdonkii
K00343|g__Bacteroides.s__Bacteroides_cellulosilyticus
K00343|g__Bacteroides.s__Bacteroides_dorei
K00343|g__Bacteroides.s__Bacteroides_fragilis
K00343|g__Bacteroides.s__Bacteroides_fragilis_CAG_47
K00343|g__Bacteroides.s__Bacteroides_vulgatus
K00343|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00343|g__Campylobacter.s__Campylobacter_jejuni
K00343|g__Citrobacter.s__Citrobacter_braakii
K00343|g__Citrobacter.s__Citrobacter_freundii
K00343|g__Citrobacter.s__Citrobacter_youngae
K00343|g__Enterobacter.s__Enterobacter_cloacae_complex
K00343|g__Escherichia.s__Escherichia_coli
K00343|g__Helicobacter.s__Helicobacter_bilis
K00343|g__Helicobacter.s__Helicobacter_cinaedi
K00343|g__Klebsiella.s__Klebsiella_aerogenes
K00343|g__Klebsiella.s__Klebsiella_pneumoniae
K00343|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00343|g__Klebsiella.s__Klebsiella_variicola
K00343|unclassified
K00344
K00344|g__Acidaminococcus.s__Acidaminococcus_intestini
K00344|g__Acidaminococcus.s__Acidaminococcus_intestini_CAG_325
K00344|g__Citrobacter.s__Citrobacter_amalonaticus
K00344|g__Citrobacter.s__Citrobacter_braakii
K00344|g__Citrobacter.s__Citrobacter_youngae
K00344|g__Coprococcus.s__Coprococcus_catus
K00344|g__Enterobacter.s__Enterobacter_cloacae_complex
K00344|g__Escherichia.s__Escherichia_coli
K00344|g__Klebsiella.s__Klebsiella_aerogenes
K00344|g__Klebsiella.s__Klebsiella_pneumoniae
K00344|unclassified
K00346
K00346|g__Alistipes.s__Alistipes_finegoldii
K00346|g__Alistipes.s__Alistipes_onderdonkii
K00346|g__Alistipes.s__Alistipes_timonensis
K00346|g__Bacteroides.s__Bacteroides_dorei
K00346|g__Bacteroides.s__Bacteroides_massiliensis
K00346|g__Bacteroides.s__Bacteroides_vulgatus
K00346|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00346|g__Haemophilus.s__Haemophilus_parainfluenzae
K00346|g__Haemophilus.s__Haemophilus_sp_HMSC71H05
K00346|g__Klebsiella.s__Klebsiella_aerogenes
K00346|g__Klebsiella.s__Klebsiella_pneumoniae
K00346|unclassified
K00347
K00347|g__Bacteroides.s__Bacteroides_caccae
K00347|g__Bacteroides.s__Bacteroides_dorei
K00347|g__Bacteroides.s__Bacteroides_faecichinchillae
K00347|g__Bacteroides.s__Bacteroides_faecis
K00347|g__Bacteroides.s__Bacteroides_finegoldii
K00347|g__Bacteroides.s__Bacteroides_fragilis
K00347|g__Bacteroides.s__Bacteroides_massiliensis
K00347|g__Bacteroides.s__Bacteroides_ovatus
K00347|g__Bacteroides.s__Bacteroides_thetaiotaomicron
K00347|g__Bacteroides.s__Bacteroides_vulgatus
K00347|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00347|g__Bacteroides.s__Bacteroides_xylanisolvens
K00347|g__Barnesiella.s__Barnesiella_intestinihominis
K00347|g__Enterobacter.s__Enterobacter_cloacae_complex
K00347|g__Escherichia.s__Escherichia_coli
K00347|g__Klebsiella.s__Klebsiella_aerogenes
K00347|g__Klebsiella.s__Klebsiella_michiganensis
K00347|g__Klebsiella.s__Klebsiella_pneumoniae
K00347|unclassified
K00348
K00348|g__Alistipes.s__Alistipes_timonensis
K00348|g__Bacteroides.s__Bacteroides_cellulosilyticus
K00348|g__Bacteroides.s__Bacteroides_dorei
K00348|g__Bacteroides.s__Bacteroides_fragilis
K00348|g__Bacteroides.s__Bacteroides_fragilis_CAG_47
K00348|g__Bacteroides.s__Bacteroides_salyersiae
K00348|g__Klebsiella.s__Klebsiella_pneumoniae
K00348|g__Parabacteroides.s__Parabacteroides_distasonis
K00348|unclassified
K00349
K00349|g__Bacteroides.s__Bacteroides_dorei
K00349|g__Bacteroides.s__Bacteroides_massiliensis
K00349|g__Bacteroides.s__Bacteroides_vulgatus
K00349|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00349|unclassified
K00350
K00350|g__Alistipes.s__Alistipes_finegoldii
K00350|g__Alistipes.s__Alistipes_onderdonkii
K00350|g__Alistipes.s__Alistipes_putredinis_CAG_67
K00350|g__Alistipes.s__Alistipes_sp_An31A
K00350|g__Alistipes.s__Alistipes_timonensis
K00350|g__Bacteroides.s__Bacteroides_caccae
K00350|g__Bacteroides.s__Bacteroides_cellulosilyticus
K00350|g__Bacteroides.s__Bacteroides_clarus
K00350|g__Bacteroides.s__Bacteroides_dorei
K00350|g__Bacteroides.s__Bacteroides_faecichinchillae
K00350|g__Bacteroides.s__Bacteroides_faecis
K00350|g__Bacteroides.s__Bacteroides_finegoldii
K00350|g__Bacteroides.s__Bacteroides_fluxus
K00350|g__Bacteroides.s__Bacteroides_fragilis
K00350|g__Bacteroides.s__Bacteroides_fragilis_CAG_47
K00350|g__Bacteroides.s__Bacteroides_intestinalis
K00350|g__Bacteroides.s__Bacteroides_massiliensis
K00350|g__Bacteroides.s__Bacteroides_ovatus
K00350|g__Bacteroides.s__Bacteroides_thetaiotaomicron
K00350|g__Bacteroides.s__Bacteroides_uniformis
K00350|g__Bacteroides.s__Bacteroides_uniformis_CAG_3
K00350|g__Bacteroides.s__Bacteroides_vulgatus
K00350|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00350|g__Bacteroides.s__Bacteroides_xylanisolvens
K00350|g__Catenibacterium.s__Catenibacterium_mitsuokai
K00350|g__Escherichia.s__Escherichia_coli
K00350|g__Klebsiella.s__Klebsiella_aerogenes
K00350|g__Klebsiella.s__Klebsiella_pneumoniae
K00350|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00350|g__Raoultella.s__Raoultella_planticola
K00350|unclassified
K00351
K00351|g__Bacteroides.s__Bacteroides_cellulosilyticus
K00351|g__Bacteroides.s__Bacteroides_dorei
K00351|g__Bacteroides.s__Bacteroides_fragilis
K00351|g__Bacteroides.s__Bacteroides_fragilis_CAG_47
K00351|g__Bacteroides.s__Bacteroides_massiliensis
K00351|g__Bacteroides.s__Bacteroides_nordii
K00351|g__Bacteroides.s__Bacteroides_salyersiae
K00351|g__Bacteroides.s__Bacteroides_vulgatus
K00351|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00351|g__Enterobacter.s__Enterobacter_cloacae_complex
K00351|g__Escherichia.s__Escherichia_coli
K00351|g__Haemophilus.s__Haemophilus_parainfluenzae
K00351|g__Haemophilus.s__Haemophilus_pittmaniae
K00351|g__Haemophilus.s__Haemophilus_sp_HMSC71H05
K00351|g__Klebsiella.s__Klebsiella_aerogenes
K00351|g__Klebsiella.s__Klebsiella_michiganensis
K00351|g__Klebsiella.s__Klebsiella_pneumoniae
K00351|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00351|g__Odoribacter.s__Odoribacter_laneus
K00351|g__Odoribacter.s__Odoribacter_laneus_CAG_561
K00351|g__Prevotella.s__Prevotella_sp_CAG_1092
K00351|unclassified
K00354
K00354|g__Brachyspira.s__Brachyspira_pilosicoli
K00355
K00355|g__Bifidobacterium.s__Bifidobacterium_bifidum
K00355|g__Bifidobacterium.s__Bifidobacterium_bifidum_CAG_234
K00355|g__Streptococcus.s__Streptococcus_gordonii
K00355|g__Streptococcus.s__Streptococcus_salivarius
K00355|g__Streptococcus.s__Streptococcus_salivarius_CAG_79
K00362
K00362|g__Citrobacter.s__Citrobacter_braakii
K00362|g__Citrobacter.s__Citrobacter_freundii
K00362|g__Citrobacter.s__Citrobacter_youngae
K00362|g__Enterobacter.s__Enterobacter_cloacae_complex
K00362|g__Escherichia.s__Escherichia_coli
K00362|g__Klebsiella.s__Klebsiella_michiganensis
K00362|g__Klebsiella.s__Klebsiella_pneumoniae
K00362|g__Klebsiella.s__Klebsiella_variicola
K00362|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00363
K00363|g__Citrobacter.s__Citrobacter_braakii
K00363|g__Citrobacter.s__Citrobacter_youngae
K00363|g__Escherichia.s__Escherichia_coli
K00363|g__Klebsiella.s__Klebsiella_oxytoca
K00363|g__Klebsiella.s__Klebsiella_pneumoniae
K00363|unclassified
K00364
K00364|g__Citrobacter.s__Citrobacter_amalonaticus
K00364|g__Citrobacter.s__Citrobacter_braakii
K00364|g__Citrobacter.s__Citrobacter_youngae
K00364|g__Enterobacter.s__Enterobacter_cloacae_complex
K00364|g__Enterococcus.s__Enterococcus_durans
K00364|g__Escherichia.s__Escherichia_coli
K00364|g__Klebsiella.s__Klebsiella_aerogenes
K00364|g__Klebsiella.s__Klebsiella_oxytoca
K00364|g__Klebsiella.s__Klebsiella_pneumoniae
K00364|g__Lactobacillus.s__Lactobacillus_crispatus
K00364|g__Lactobacillus.s__Lactobacillus_delbrueckii
K00364|g__Lactobacillus.s__Lactobacillus_gasseri
K00364|g__Lactobacillus.s__Lactobacillus_kalixensis
K00364|g__Lactobacillus.s__Lactobacillus_kefiranofaciens
K00364|g__Lactobacillus.s__Lactobacillus_paragasseri
K00364|g__Lactobacillus.s__Lactobacillus_ruminis
K00364|g__Lactobacillus.s__Lactobacillus_ruminis_CAG_367
K00364|g__Lactobacillus.s__Lactobacillus_salivarius
K00364|g__Pediococcus.s__Pediococcus_pentosaceus
K00364|g__Streptococcus.s__Streptococcus_anginosus_group
K00364|g__Streptococcus.s__Streptococcus_infantis
K00364|g__Streptococcus.s__Streptococcus_mitis
K00364|g__Streptococcus.s__Streptococcus_oralis
K00364|g__Streptococcus.s__Streptococcus_parasanguinis
K00364|g__Streptococcus.s__Streptococcus_sp_A12
K00364|g__Streptococcus.s__Streptococcus_sp_F0442
K00364|unclassified
K00366
K00366|g__Acidaminococcus.s__Acidaminococcus_fermentans
K00366|g__Eubacterium.s__Eubacterium_hallii
K00366|g__Fusobacterium.s__Fusobacterium_mortiferum
K00366|g__Megasphaera.s__Megasphaera_elsdenii
K00366|unclassified
K00370
K00370|g__Citrobacter.s__Citrobacter_braakii
K00370|g__Citrobacter.s__Citrobacter_freundii
K00370|g__Citrobacter.s__Citrobacter_youngae
K00370|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis
K00370|g__Enterobacter.s__Enterobacter_cloacae_complex
K00370|g__Escherichia.s__Escherichia_coli
K00370|g__Klebsiella.s__Klebsiella_aerogenes
K00370|g__Klebsiella.s__Klebsiella_michiganensis
K00370|g__Klebsiella.s__Klebsiella_pneumoniae
K00370|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00370|g__Klebsiella.s__Klebsiella_variicola
K00370|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00370|unclassified
K00371
K00371|g__Citrobacter.s__Citrobacter_amalonaticus
K00371|g__Citrobacter.s__Citrobacter_braakii
K00371|g__Citrobacter.s__Citrobacter_freundii
K00371|g__Citrobacter.s__Citrobacter_youngae
K00371|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis
K00371|g__Enterobacter.s__Enterobacter_cloacae_complex
K00371|g__Escherichia.s__Escherichia_coli
K00371|g__Klebsiella.s__Klebsiella_aerogenes
K00371|g__Klebsiella.s__Klebsiella_michiganensis
K00371|g__Klebsiella.s__Klebsiella_pneumoniae
K00371|g__Klebsiella.s__Klebsiella_variicola
K00371|unclassified
K00372
K00372|g__Fusobacterium.s__Fusobacterium_mortiferum
K00372|g__Klebsiella.s__Klebsiella_pneumoniae
K00373
K00373|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis
K00373|g__Escherichia.s__Escherichia_coli
K00373|g__Klebsiella.s__Klebsiella_aerogenes
K00373|g__Klebsiella.s__Klebsiella_pneumoniae
K00373|unclassified
K00374
K00374|g__Citrobacter.s__Citrobacter_youngae
K00374|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis
K00374|g__Desulfovibrio.s__Desulfovibrio_piger
K00374|g__Escherichia.s__Escherichia_coli
K00374|g__Klebsiella.s__Klebsiella_pneumoniae
K00375
K00375|g__Acidaminococcus.s__Acidaminococcus_fermentans
K00375|g__Acidaminococcus.s__Acidaminococcus_intestini
K00375|g__Acidaminococcus.s__Acidaminococcus_intestini_CAG_325
K00375|g__Anaerostipes.s__Anaerostipes_hadrus
K00375|g__Blautia.s__Blautia_hansenii
K00375|g__Coprococcus.s__Coprococcus_catus
K00375|g__Coprococcus.s__Coprococcus_eutactus
K00375|g__Coprococcus.s__Coprococcus_eutactus_CAG_665
K00375|g__Faecalibacterium.s__Faecalibacterium_prausnitzii
K00375|g__Klebsiella.s__Klebsiella_aerogenes
K00375|g__Lachnoclostridium.s__Clostridium_saccharolyticum
K00375|g__Roseburia.s__Roseburia_intestinalis
K00375|g__Roseburia.s__Roseburia_intestinalis_CAG_13
K00375|g__Treponema.s__Treponema_succinifaciens
K00376
K00376|unclassified
K00380
K00380|g__Citrobacter.s__Citrobacter_braakii
K00380|g__Enterobacter.s__Enterobacter_cloacae_complex
K00380|g__Escherichia.s__Escherichia_coli
K00380|g__Klebsiella.s__Klebsiella_aerogenes
K00380|g__Klebsiella.s__Klebsiella_michiganensis
K00380|g__Klebsiella.s__Klebsiella_pneumoniae
K00380|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00380|unclassified
K00381
K00381|g__Citrobacter.s__Citrobacter_braakii
K00381|g__Citrobacter.s__Citrobacter_freundii
K00381|g__Citrobacter.s__Citrobacter_youngae
K00381|g__Enterobacter.s__Enterobacter_cloacae_complex
K00381|g__Escherichia.s__Escherichia_coli
K00381|g__Klebsiella.s__Klebsiella_aerogenes
K00381|g__Klebsiella.s__Klebsiella_michiganensis
K00381|g__Klebsiella.s__Klebsiella_pneumoniae
K00381|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00381|g__Klebsiella.s__Klebsiella_variicola
K00381|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00381|unclassified
K00382
K00382|g__Alistipes.s__Alistipes_timonensis
K00382|g__Bacteroides.s__Bacteroides_cellulosilyticus
K00382|g__Bacteroides.s__Bacteroides_intestinalis
K00382|g__Bifidobacterium.s__Bifidobacterium_adolescentis
K00382|g__Bifidobacterium.s__Bifidobacterium_angulatum
K00382|g__Bifidobacterium.s__Bifidobacterium_animalis
K00382|g__Bifidobacterium.s__Bifidobacterium_catenulatum
K00382|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum
K00382|g__Citrobacter.s__Citrobacter_youngae
K00382|g__Enterobacter.s__Enterobacter_cloacae_complex
K00382|g__Enterococcus.s__Enterococcus_durans
K00382|g__Enterococcus.s__Enterococcus_faecium
K00382|g__Escherichia.s__Escherichia_coli
K00382|g__Flavonifractor.s__Flavonifractor_plautii
K00382|g__Haemophilus.s__Haemophilus_parainfluenzae
K00382|g__Haemophilus.s__Haemophilus_pittmaniae
K00382|g__Haemophilus.s__Haemophilus_sp_HMSC71H05
K00382|g__Hafnia.s__Hafnia_alvei
K00382|g__Intestinimonas.s__Intestinimonas_butyriciproducens
K00382|g__Klebsiella.s__Klebsiella_aerogenes
K00382|g__Klebsiella.s__Klebsiella_michiganensis
K00382|g__Klebsiella.s__Klebsiella_pneumoniae
K00382|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00382|g__Methanosphaera.s__Methanosphaera_stadtmanae
K00382|g__Sneathia.s__Sneathia_amnii
K00382|g__Streptococcus.s__Streptococcus_mutans
K00382|unclassified
K00383
K00383|g__Citrobacter.s__Citrobacter_braakii
K00383|g__Citrobacter.s__Citrobacter_freundii
K00383|g__Citrobacter.s__Citrobacter_youngae
K00383|g__Escherichia.s__Escherichia_coli
K00383|g__Faecalibacterium.s__Faecalibacterium_prausnitzii
K00383|g__Klebsiella.s__Klebsiella_pneumoniae
K00383|g__Streptococcus.s__Streptococcus_gordonii
K00383|g__Streptococcus.s__Streptococcus_mitis
K00383|g__Streptococcus.s__Streptococcus_mutans
K00383|g__Streptococcus.s__Streptococcus_oralis
K00383|g__Streptococcus.s__Streptococcus_salivarius
K00383|g__Streptococcus.s__Streptococcus_salivarius_CAG_79
K00383|g__Streptococcus.s__Streptococcus_thermophilus
K00383|g__Streptococcus.s__Streptococcus_thermophilus_CAG_236
K00383|g__Streptococcus.s__Streptococcus_vestibularis
K00384
K00384|g__Acidaminococcus.s__Acidaminococcus_fermentans
K00384|g__Acidaminococcus.s__Acidaminococcus_intestini
K00384|g__Acidaminococcus.s__Acidaminococcus_intestini_CAG_325
K00384|g__Alistipes.s__Alistipes_timonensis
K00384|g__Anaerostipes.s__Anaerostipes_hadrus
K00384|g__Bacteroides.s__Bacteroides_cellulosilyticus
K00384|g__Bacteroides.s__Bacteroides_dorei
K00384|g__Bacteroides.s__Bacteroides_fragilis
K00384|g__Bacteroides.s__Bacteroides_fragilis_CAG_47
K00384|g__Bacteroides.s__Bacteroides_massiliensis
K00384|g__Bacteroides.s__Bacteroides_salyersiae
K00384|g__Bacteroides.s__Bacteroides_vulgatus
K00384|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6
K00384|g__Bifidobacterium.s__Bifidobacterium_adolescentis
K00384|g__Bifidobacterium.s__Bifidobacterium_angulatum
K00384|g__Bifidobacterium.s__Bifidobacterium_animalis
K00384|g__Bifidobacterium.s__Bifidobacterium_bifidum
K00384|g__Bifidobacterium.s__Bifidobacterium_breve
K00384|g__Bifidobacterium.s__Bifidobacterium_dentium
K00384|g__Bifidobacterium.s__Bifidobacterium_longum
K00384|g__Blautia.s__Blautia_obeum
K00384|g__Blautia.s__Ruminococcus_torques
K00384|g__Brachyspira.s__Brachyspira_pilosicoli
K00384|g__Clostridium.s__Clostridium_sp_CAG_299
K00384|g__Coprococcus.s__Coprococcus_eutactus
K00384|g__Entamoeba.s__Entamoeba_dispar
K00384|g__Escherichia.s__Escherichia_coli
K00384|g__Faecalibacterium.s__Faecalibacterium_prausnitzii
K00384|g__Flavonifractor.s__Flavonifractor_plautii
K00384|g__Fusobacterium.s__Fusobacterium_mortiferum
K00384|g__Haemophilus.s__Haemophilus_parainfluenzae
K00384|g__Haemophilus.s__Haemophilus_sp_HMSC71H05
K00384|g__Helicobacter.s__Helicobacter_cinaedi
K00384|g__Intestinimonas.s__Intestinimonas_butyriciproducens
K00384|g__Klebsiella.s__Klebsiella_pneumoniae
K00384|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale
K00384|g__Lactobacillus.s__Lactobacillus_gasseri
K00384|g__Lactobacillus.s__Lactobacillus_paragasseri
K00384|g__Methanosphaera.s__Methanosphaera_stadtmanae
K00384|g__Mycoplasma.s__Mycoplasma_hominis
K00384|g__Roseburia.s__Roseburia_hominis
K00384|g__Roseburia.s__Roseburia_intestinalis
K00384|g__Roseburia.s__Roseburia_intestinalis_CAG_13
K00384|g__Ruminococcus.s__Ruminococcus_lactaris
K00384|g__Streptococcus.s__Streptococcus_mutans
K00384|g__Streptococcus.s__Streptococcus_parasanguinis
K00384|g__Streptococcus.s__Streptococcus_salivarius
K00384|g__Streptococcus.s__Streptococcus_salivarius_CAG_79
K00384|g__Streptococcus.s__Streptococcus_sp_F0442
K00384|g__Streptococcus.s__Streptococcus_thermophilus
K00384|g__Streptococcus.s__Streptococcus_thermophilus_CAG_236
K00384|g__Streptococcus.s__Streptococcus_vestibularis
K00384|unclassified
K00385
K00385|g__Acidaminococcus.s__Acidaminococcus_fermentans
K00389
K00389|g__Citrobacter.s__Citrobacter_braakii
K00389|g__Citrobacter.s__Citrobacter_youngae
K00389|g__Enterobacter.s__Enterobacter_cloacae_complex
K00389|g__Escherichia.s__Escherichia_coli
K00389|g__Klebsiella.s__Klebsiella_pneumoniae
K00390
K00390|g__Alistipes.s__Alistipes_finegoldii
K00390|g__Bacteroides.s__Bacteroides_dorei
K00390|g__Citrobacter.s__Citrobacter_amalonaticus
K00390|g__Citrobacter.s__Citrobacter_braakii
K00390|g__Citrobacter.s__Citrobacter_youngae
K00390|g__Cloacibacillus.s__Cloacibacillus_porcorum
K00390|g__Enterobacter.s__Enterobacter_cloacae_complex
K00390|g__Escherichia.s__Escherichia_coli
K00390|g__Klebsiella.s__Klebsiella_aerogenes
K00390|g__Klebsiella.s__Klebsiella_pneumoniae
K00390|g__Klebsiella.s__Klebsiella_quasipneumoniae
K00390|g__Klebsiella.s__Klebsiella_variicola_CAG_634
K00390|g__Raoultella.s__Raoultella_planticola
K00390|g__Roseburia.s__Roseburia_intestinalis
K00390|unclassified
K00394
K00394|g__Anaerostipes.s__Anaerostipes_hadrus
K00394|g__Coprococcus.s__Coprococcus_eutactus
K00394|g__Desulfovibrio.s__Desulfovibrio_piger
K00394|g__Eubacterium.s__Eubacterium_hallii
K00394|g__Eubacterium.s__Eubacterium_hallii_CAG_12
K00394|unclassified
K00395
K00395|g__Anaerostipes.s__Anaerostipes_hadrus
